index,name,platform,publisher,developer,cscore,uscore,date,genre
12224,Backbreaker: Vengeance,Xbox360,,NaturalMotion,6.6,5.0,2011,Sports
12225,Just Dance 4,WiiU,,UbisoftParis,6.6,7.9,2012,Action
12226,Operation Abyss: New Tokyo Legacy,PlayStationVita,,ExperienceInc.,6.6,7.2,2015,Role-Playing
12227,Knee Deep,XboxOne,,WalesInteractiveLtd.,6.6,tbd,2017,Adventure
12228,WRC 6: World Rally Championship,PlayStation4,,Kylotonn,6.6,5.9,2016,Racing
12229,S.L.A.I.: Steel Lancer Arena International,PlayStation2,,Genki,6.6,8.2,2005,Simulation
12230,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,GameBoyAdvance,,Konami,6.6,8.7,2005,Miscellaneous
12231,PoPoLoCrois,PlayStationPortable,,G-Artists,6.6,7.5,2005,Role-Playing
12232,NeoGeo Battle Coliseum,PlayStation2,,SNKPlaymore,6.6,7.9,2007,Action
12233,The Bureau: XCOM Declassified,PC,,2KMarin,6.6,6.5,2013,Action
12234,The Crew 2,PC,,UbisoftIvoryTower,6.6,4.5,2018,Racing
12235,The Bigs,Wii,,BlueCastleGames,6.6,7.1,2007,Sports
12236,Batman: The Telltale Series - Episode 2: Children of Arkham,PlayStation4,,TelltaleGames,6.6,6.8,2016,Adventure
12237,Crash Twinsanity,Xbox,,Traveller'sTales,6.6,8.3,2004,Action
12238,Ever Forward,PC,,PatheaGames,6.6,7.3,2020,Action
12239,Damsel,XboxOne,,ScrewtapeStudios,6.6,4.4,2019,Action
12240,Golem Gates,Switch,,"LaserGuidedGames,LLC",6.6,tbd,2019,Role-Playing
12241,The Shapeshifting Detective,PlayStation4,,D'AvekkiStudiosLimited,6.6,tbd,2018,Adventure
12242,Silence: The Whispered World 2,XboxOne,,DaedalicEntertainment,6.6,7.4,2016,Adventure
12243,Fairy Fencer F,PC,,IdeaFactory,6.6,7.9,2015,Role-Playing
12244,Pac-Man Museum,PlayStation3,,NamcoBandaiGames,6.6,5.7,2014,Action
12245,Dragon Ball Z: Battle of Z,PlayStationVita,,Artdink,6.6,7.3,2014,Action
12246,KickBeat: Steam Edition,PC,,ZenStudios,6.6,7.4,2014,Action
12247,Major League Baseball 2K6,GameCube,,KushGames,6.6,tbd,2006,Sports
12248,Battletoads,PC,,"RareLtd.,DlalaStudios",6.6,5.1,2020,Action
12249,Unmechanical: Extended Edition,XboxOne,,GripGames,6.6,7.1,2015,Action
12250,Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,,SquareEnix,6.6,8.8,2009,Role-Playing
12251,Frogger Helmet Chaos,PlayStationPortable,,KonamiComputerEntertainmentHawaii,6.6,7.0,2005,Action
12252,Foregone,Switch,,BigBlueBubbleInc.,6.6,6.5,2020,Action
12253,Doki-Doki Universe,PlayStationVita,,SCEA,6.6,5.2,2013,General
12254,Classic NES Series: Dr. Mario,GameBoyAdvance,,Nintendo,6.6,8.2,2004,Miscellaneous
12255,Super Trucks Racing,PlayStation2,,JesterInteractive,6.6,tbd,2003,Driving
12256,Freaky Flyers,PlayStation2,,MidwayStudios-SanDiego,6.6,7.6,2003,Driving
12257,Auto Modellista,PlayStation2,,Capcom,6.6,7.4,2003,Driving
12258,UFC: Tapout 2,Xbox,,DreamFactory,6.6,7.3,2003,Action
12259,Disaster Report,PlayStation2,,Irem,6.6,8.3,2003,Action
12260,Defender,GameCube,,InevitableEntertainment,6.6,7.2,2002,Action
12261,RPG Maker,PlayStation,,KuusouKagaku,6.6,7.7,2000,Role-Playing
12262,Manual Samuel,XboxOne,,PerfectlyParanormal,6.6,6.3,2016,Role-Playing
12263,Rise of Venice,PC,,Kalypso,6.6,6.8,2013,Strategy
12264,Colour Bind,PC,,PuppyPunchProductions,6.6,6.7,2012,Miscellaneous
12265,Jam Sessions 2,DS,,Plato,6.6,tbd,2009,Miscellaneous
12266,Ultra Street Fighter II: The Final Challengers,Switch,,Capcom,6.6,6.7,2017,Action
12267,Ragnarok Odyssey,PlayStationVita,,GameArts,6.6,7.8,2012,Role-Playing
12268,Neopets Petpet Adventures: The Wand of Wishing,PlayStationPortable,,SCEA,6.6,7.7,2006,Adventure
12269,Rad Rodgers,PlayStation4,,THQNordic,6.6,5.4,2018,Action
12270,RIDE,PlayStation4,,MilestoneS.r.l,6.6,6.8,2015,Racing
12271,NFL Head Coach,PlayStation2,,EATiburon,6.6,6.9,2006,Sports
12272,Hidden Agenda,PlayStation4,,SupermassiveGames,6.6,6.6,2017,Miscellaneous
12273,Dragon Age II: Legacy,PC,,BioWare,6.6,4.3,2011,Role-Playing
12274,Tak: The Great Juju Challenge,DS,,Altron,6.6,tbd,2005,Action
12275,Trivial Pursuit,PlayStation3,,EABrightLight,6.6,7.1,2009,Miscellaneous
12276,Armored Core: Formula Front - Extreme Battle,PlayStationPortable,,FromSoftware,6.6,5.5,2005,Simulation
12277,Monsters vs. Aliens,PlayStation3,,Beenox,6.6,4.5,2009,Action
12278,Atelier Meruru: The Apprentice of Arland,PlayStation3,,Gust,6.6,8.1,2012,Role-Playing
12279,MechAssault: Phantom War,DS,,BackboneEntertainment,6.6,4.5,2006,Simulation
12280,Gretzky NHL 2005,PlayStation2,,Page44Studios,6.6,8.7,2004,Sports
12281,Arthur and the Invisibles,PlayStation2,,EtrangesLibellules,6.6,6.3,2007,Action
12282,Fairy Tail,PC,,Gust,6.6,5.1,2020,Role-Playing
12283,Night Call,Switch,,BlackMuffinStudio,6.6,tbd,2020,Adventure
12284,American Fugitive,PC,,FallenTreeGames,6.6,6.6,2019,Action
12285,Vaporum,XboxOne,,MergeGames,6.6,7.3,2019,Role-Playing
12286,Call of Cthulhu,XboxOne,,"Cyanide,CyanideStudios",6.6,6.0,2018,Role-Playing
12287,Through the Woods,XboxOne,,Antagonist,6.6,7.0,2018,Action
12288,Titan Quest,XboxOne,,THQNordic,6.6,7.2,2018,Role-Playing
12289,Infinite Minigolf,Switch,,ZenStudios,6.6,5.9,2017,Sports
12290,MonsterBag,PlayStationVita,,IguanaBee,6.6,7.2,2015,Puzzle
12291,The Last Tinker: City of Colors,PlayStation4,,LOOTEntertainment,6.6,6.1,2014,Action
12292,Strike Suit Infinity,PC,,BornReadyGames,6.6,7.0,2013,Action
12293,Puzzle Agent,PlayStation3,,TelltaleGames,6.6,5.0,2011,Miscellaneous
12294,Michael Jackson The Experience,PlayStation3,,UbisoftMontreal,6.6,8.0,2011,Action
12295,DJ Star,DS,,GameLife,6.6,tbd,2009,Miscellaneous
12296,Octomania,Wii,,CompileHeart,6.6,tbd,2008,Miscellaneous
12297,The House of the Dead 2 & 3 Return,Wii,,Sega,6.6,7.6,2008,Action
12298,The Sims 2: Castaway,DS,,FullFat,6.6,4.1,2007,Simulation
12299,Wanted: A Wild Western Adventure,PC,,"Revistonic,Revistronic",6.6,6.9,2004,Action
12300,SSX Tricky,GameBoyAdvance,,VisualImpact,6.6,tbd,2002,Sports
12301,Crash Bandicoot: The Wrath of Cortex,PlayStation2,,Traveller'sTales,6.6,7.2,2001,Action
12302,The Bouncer,PlayStation2,,DreamFactory,6.6,7.8,2001,Action
12303,NASCAR 2001,PlayStation2,,EASports,6.6,6.5,2000,Driving
12304,Universe at War: Earth Assault,Xbox360,,Petroglyph,6.6,8.8,2008,Strategy
12305,Fuel,Xbox360,,AsoboStudio,6.6,6.9,2009,Driving
12306,Kingdom Hearts III - Re Mind,PlayStation4,,SquareEnix,6.6,6.1,2020,Role-Playing
12307,The Last Remnant,PC,,SquareEnix,6.6,8.2,2009,Role-Playing
12308,Dark Fall: Lights Out,PC,,XXVProductions,6.6,6.3,2004,Adventure
12309,Blazing Angels: Squadrons of WWII,Xbox360,,Ubisoft,6.6,7.9,2006,Simulation
12310,nail'd,PlayStation3,,Techland,6.6,6.2,2010,Driving
12311,LEGO Indiana Jones 2: The Adventure Continues,PC,,Traveller'sTales,6.6,7.5,2009,Action
12312,Pirates of the Caribbean: At World's End,DS,,AmazeEntertainment,6.6,6.5,2007,Action
12313,Close to the Sun,PC,,StorminaTeacup,6.6,5.1,2020,Adventure
12314,Berserk and the Band of the Hawk,PlayStation4,,OmegaForce,6.6,6.5,2017,Action
12315,Major League Baseball 2K6,Xbox360,,KushGames,6.6,4.1,2006,Sports
12316,Lightning Returns: Final Fantasy XIII,PlayStation3,,SquareEnix,6.6,6.2,2014,General
12317,The Golf Club,PlayStation4,,HBStudiosMultimedia,6.6,6.4,2014,Traditional
12318,Armored Core: Verdict Day,PlayStation3,,FromSoftware,6.6,7.8,2013,Simulation
12319,State of Decay 2,XboxOne,,UndeadLabs,6.6,5.4,2018,Action
12320,The Elder Scrolls V: Skyrim - Dawnguard,PC,,BethesdaGameStudios,6.6,7.0,2012,Role-Playing
12321,L.A. Noire: Reefer Madness,Xbox360,,TeamBondi,6.6,7.8,2011,Action
12322,High Velocity Bowling,PlayStation3,,SCEA,6.6,7.7,2007,Sports
12323,Agatha Christie: Evil Under the Sun,PC,,AWEGames,6.6,7.2,2007,Adventure
12324,The Novelist,PC,,OrthogonalGames,6.6,6.1,2013,Miscellaneous
12325,Sinner: Sacrifice for Redemption,XboxOne,,DarkStarGames,6.6,5.3,2018,Action
12326,The Settlers: Rise of an Empire,PC,,BlueByte,6.6,7.2,2007,Strategy
12327,The Amazing Spider-Man,WiiU,,Beenox,6.6,6.6,2013,Action
12328,Classic NES Series: Excitebike,GameBoyAdvance,,Nintendo,6.6,tbd,2004,Driving
12329,Mafia,Xbox,,IllusionSoftworks,6.6,8.7,2004,Action
12330,Real Myst,PC,,CyanWorlds,6.6,7.8,2000,Adventure
12331,Bust A Groove 2,PlayStation,,Metro,6.6,8.6,1999,Miscellaneous
12332,MotoGP 18,PlayStation4,,MilestoneS.r.l,6.6,4.9,2018,Racing
12333,FlatOut 4: Total Insanity,XboxOne,,"StrategyFirst,Kylotonn",6.6,5.6,2017,Racing
12334,Chaos Code: New Sign of Catastrophe,PlayStation4,,FKDigital,6.6,tbd,2017,Action
12335,Fallout: New Vegas - Honest Hearts,PC,,ObsidianEntertainment,6.6,6.8,2011,Role-Playing
12336,Armada 2526,PC,,NtroniumGames,6.6,6.5,2009,Action
12337,Song of the Deep,XboxOne,,InsomniacGames,6.6,7.2,2016,Action
12338,Fable II: Knothole Island,Xbox360,,LionheadStudios,6.6,7.3,2009,Role-Playing
12339,Diluvion,PC,,ArachnidGames,6.6,6.3,2017,Action
12340,Skully,XboxOne,,FinishLineGames,6.6,tbd,2020,Action
12341,Rain World,PC,,Videocult,6.6,8.5,2017,Action
12342,Dengeki Bunko: Fighting Climax,PlayStation3,,"Sega,French-Bread",6.6,7.9,2015,Action
12343,Picross e3,3DS,,JupiterCorporation,6.6,7.0,2013,Miscellaneous
12344,My Frogger: Toy Trials,DS,,Konami,6.6,6.0,2006,Action
12345,This Is the Police,PC,,WeappyStudio,6.6,7.6,2016,Simulation
12346,Patrician IV: Conquest by Trade,PC,,GamingMindsStudios,6.6,6.3,2010,Strategy
12347,Rise & Shine,XboxOne,,"SuperMegaTeam,SuperAwesomeHyperDimensionalMegaTeam",6.6,6.2,2017,Action
12348,Mario & Sonic at the London 2012 Olympic Games,3DS,,"Sega,SegaSportsR&D",6.6,6.4,2012,Sports
12349,MXGP: The Official Motocross Videogame,PlayStation4,,MilestoneS.r.l,6.6,6.2,2014,Driving
12350,Battlezone,PlayStation4,,Rebellion,6.6,7.2,2016,Action
12351,Star Trek Online,PC,,CrypticStudios,6.6,6.2,2010,Role-Playing
12352,Truberbrook: A Nerd Saves the World,PC,,"btfGmbH,btf",6.6,4.5,2019,Adventure
12353,NHL 2K10,PlayStation3,,Take-TwoInteractive,6.6,7.7,2009,Sports
12354,Bridge Constructor,PlayStation4,,ClockStoneSoftware,6.6,6.7,2016,Simulation
12355,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GameBoyAdvance,,AmazeEntertainment,6.6,6.8,2005,Action
12356,Dark Sector,PC,,DigitalExtremes,6.6,6.4,2009,Action
12357,City of Brass,PlayStation4,,UppercutGamesPtyLtd,6.6,4.8,2018,Action
12358,Full Mojo Rampage,PlayStation4,,OvertheTopGames,6.6,6.0,2016,Role-Playing
12359,Wolfenstein 3D,Xbox360,,NerveSoftware,6.6,7.9,2009,Action
12360,Midnight Pool,Wii,,Gameloft,6.6,8.0,2008,Sports
12361,World Championship Poker,Xbox,,Coresoft,6.6,tbd,2004,Miscellaneous
12362,Mario Party 10,WiiU,,"Nintendo,NdCube",6.6,6.4,2015,Party
12363,The Sims 4,PlayStation4,,Maxis,6.6,3.7,2017,Simulation
12364,CONSORTIUM,PC,,InterdimensionalGamesInc,6.6,7.3,2014,Sci-Fi
12365,Arena Football,PlayStation2,,EATiburon,6.6,8.1,2006,Sports
12366,Spyborgs,Wii,,BionicGames,6.6,6.9,2009,Action
12367,Harry Potter and the Half-Blood Prince,PlayStation3,,EABrightLight,6.6,4.9,2009,Action
12368,King Arthur II: The Role-Playing Wargame,PC,,NeocoreGames,6.6,6.5,2012,Role-Playing
12369,ProStroke Golf - World Tour 2007,Xbox,,GustoGames,6.6,7.3,2006,Sports
12370,NBA Playgrounds,XboxOne,,SaberInteractive,6.6,5.9,2017,Sports
12371,Galactic Civilizations III: Mercenaries,PC,,Stardock,6.6,5.6,2016,General
12372,Death Tank,Xbox360,,SnowblindStudios,6.6,8.3,2009,Strategy
12373,Magic Orbz,PlayStation3,,CreatStudios,6.6,7.6,2009,Action
12374,Duel Masters: Kaijudo Showdown,GameBoyAdvance,,MisticSoftware,6.6,tbd,2004,Miscellaneous
12375,NHL 2005,PC,,EASports,6.6,4.5,2004,Sports
12376,Battlestar Galactica,PlayStation2,,Warthog,6.6,6.8,2003,Simulation
12377,Grabbed by the Ghoulies,Xbox,,RareLtd.,6.6,7.7,2003,Action
12378,Neocron,PC,,ReakktorMedia,6.6,6.7,2002,Role-Playing
12379,Sega Soccer Slam,PlayStation2,,BlackBox,6.6,tbd,2002,Sports
12380,3 on 3 NHL Arcade,PlayStation3,,EACanada,6.6,7.1,2009,Sports
12381,WinBack: Covert Operations,PlayStation2,,OmegaForce,6.6,8.0,2001,Action
12382,Strania,Xbox360,,G.Rev,6.6,tbd,2011,Action
12383,Obscure: The Aftermath,PlayStationPortable,,Hydravision,6.6,8.1,2009,Action
12384,Dead Rising 2: Off the Record,PC,,CapcomVancouver,6.6,5.7,2011,Action
12385,Serious Sam Double D,PC,,Mommy'sBestGames,6.6,7.3,2011,Action
12386,Sword of the New World: Granado Espada,PC,,IMCGames,6.6,7.7,2007,Role-Playing
12387,Fallen Legion: Rise to Glory,Switch,,YummyYummyTummy,6.6,6.9,2018,Role-Playing
12388,Viral Survival,Wii,,PeakVox,6.6,tbd,2010,Action
12389,Wolf of the Battlefield: Commando 3,Xbox360,,BackboneEmeryville,6.6,7.9,2008,Action
12390,Yu-Gi-Oh! GX: Spirit Caller,DS,,Konami,6.6,8.2,2007,Strategy
12391,Tamagotchi Connection: Corner Shop 2,DS,,NanaOn-Sha,6.6,tbd,2006,Strategy
12392,Street Racing Syndicate,Xbox,,Eutechnyx,6.6,8.6,2004,Driving
12393,Assassin's Creed Liberation HD,PC,,UbisoftSofia,6.6,5.6,2014,Action
12394,Obscure,Xbox,,Hydravision,6.6,8.4,2005,Action
12395,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,Switch,,PurpleLampStudios,6.6,8.6,2020,Action
12396,Fairy Fencer F: Advent Dark Force,Switch,,CompileHeart,6.6,6.0,2019,Role-Playing
12397,Need for Speed,PlayStation4,,GhostGames,6.6,6.9,2015,Racing
12398,A Bird Story,PC,,FreebirdGames,6.6,6.9,2014,General
12399,Shred Nebula,Xbox360,,CrunchTimeGames,6.6,tbd,2008,Action
12400,Lost Cities,Xbox360,,SierraOnlineShanghai,6.6,6.8,2008,Miscellaneous
12401,NASCAR,PlayStationPortable,,ExientEntertainment,6.6,5.3,2006,Driving
12402,Vikings: Wolves of Midgard,PC,,GamesFarm,6.6,7.0,2017,Role-Playing
12403,Never Alone,XboxOne,,UpperOneGames,6.6,6.7,2014,Action
12404,Mafia II: Definitive Edition,XboxOne,,Hangar13,6.6,6.1,2020,Action
12405,Mutant Football League: Dynasty Edition,Switch,,NighthawkInteractive,6.6,7.1,2018,Sports
12406,Code of Princess EX,Switch,,Nicalis,6.6,7.2,2018,Role-Playing
12407,The King of Fighters 2006,PlayStation2,,SNKPlaymore,6.6,8.5,2006,Action
12408,Among the Sleep,PlayStation4,,KrillbiteStudio,6.6,6.4,2016,Adventure
12409,Tom Clancy's HAWX 2,PC,,Ubisoft,6.6,3.7,2010,Action
12410,The Stillness of the Wind,Switch,,MemoryofGod/LambicStudios,6.6,tbd,2019,Adventure
12411,Tiny Metal,Switch,,AREA35,6.6,5.7,2017,Strategy
12412,Lightning Returns: Final Fantasy XIII,PC,,SquareEnix,6.6,7.3,2015,General
12413,Angry Birds Trilogy,PlayStation3,,"RovioMobile,RovioEntertainment",6.6,4.1,2012,Action
12414,London 2012 - The Official Video Game of the Olympic Games,PlayStation3,,SegaStudiosAustralia,6.6,6.3,2012,Sports
12415,Slam Bolt Scrappers,PlayStation3,,FireHoseGames,6.6,7.8,2011,Puzzle
12416,Disney's Chicken Little: Ace in Action,DS,,DCStudios,6.6,tbd,2006,Action
12417,Duel Masters,PlayStation2,,HighVoltageSoftware,6.6,8.3,2004,Miscellaneous
12418,Classic NES Series: Ice Climber,GameBoyAdvance,,Nintendo,6.6,7.4,2004,Action
12419,kill.switch,PC,,Namco,6.6,6.9,2004,Action
12420,Dragon Ball Z: Budokai 2,PlayStation2,,DimpsCorporation,6.6,8.2,2003,Action
12421,Whiplash,PlayStation2,,CrystalDynamics,6.6,8.4,2003,Action
12422,Wallace & Gromit in Project Zoo,GameCube,,FrontierDevelopments,6.6,3.0,2003,Action
12423,XGRA: Extreme-G Racing Association,Xbox,,AcclaimStudiosCheltenham,6.6,6.8,2003,Driving
12424,Black & Bruised,GameCube,,DigitalFiction,6.6,tbd,2003,Sports
12425,Bleeding Edge,XboxOne,,NinjaTheory,6.6,6.2,2020,3D
12426,Magna Carta: Tears of Blood,PlayStation2,,SoftMax,6.6,7.2,2005,Role-Playing
12427,Just Dance 2016,XboxOne,,Ubisoft,6.6,6.1,2015,Action
12428,One Piece: Grand Adventure,PlayStation2,,Ganbarion,6.6,8.0,2006,Action
12429,Agatha Christie: The ABC Murders,PC,,Kalypso,6.6,8.5,2016,Adventure
12430,Disney Universe,Xbox360,,"EurocomEntertainmentSoftware,Eurocom",6.6,5.6,2011,Action
12431,Planet Minigolf,PlayStation3,,ZenStudios,6.6,8.0,2010,Sports
12432,The Sims 2: Pets,GameCube,,Maxis,6.6,7.3,2006,Miscellaneous
12433,ToeJam & Earl: Back in the Groove,PlayStation4,,"HumanatureStudios,22ndCenturyToys",6.6,6.3,2019,Action
12434,AO International Tennis,XboxOne,,BigAntStudios,6.6,7.6,2018,Sports
12435,Mr. Shifty,Switch,,TeamShifty,6.6,6.9,2017,Action
12436,Sherlock Holmes: The Devil's Daughter,XboxOne,,Frogwares,6.6,7.2,2016,Adventure
12437,One Piece: Unlimited World Red,WiiU,,Ganbarion,6.6,7.9,2014,Action
12438,Flockers,PC,,Team17,6.6,5.3,2014,Miscellaneous
12439,Sniper Elite V2,PC,,Rebellion,6.6,6.7,2012,Action
12440,Memento Mori,PC,,"Cinemax,CentauriProduction",6.6,7.6,2009,Adventure
12441,3D Ultra MiniGolf Adventures,Xbox360,,WanakoStudios,6.6,6.2,2007,Sports
12442,Monster Kingdom: Jewel Summoner,PlayStationPortable,,Gaia(Sony),6.6,7.3,2007,Role-Playing
12443,Dynasty Warriors 5,Xbox,,OmegaForce,6.6,8.0,2005,Action
12444,Tony Hawk's Pro Skater HD,Xbox360,,Robomodo,6.6,5.7,2012,Sports
12445,Tomb Raider Underworld: Lara's Shadow,Xbox360,,CrystalDynamics,6.6,8.2,2009,Action
12446,Super Monkey Ball: Banana Splitz,PlayStationVita,,MarvelousAQL,6.6,7.5,2012,Miscellaneous
12447,Home Sweet Home,PlayStation4,,Mastiff,6.6,6.3,2018,Action
12448,R: Racing Evolution,PlayStation2,,Namco,6.6,6.7,2003,Driving
12449,Onslaught,Wii,,HudsonEntertainment,6.6,7.6,2009,Action
12450,The Yawhg,PC,,damiansommer,6.6,7.6,2013,Adventure
12451,Shattered Union,Xbox,,PopTopSoftware,6.6,6.9,2005,Strategy
12452,Detached,PlayStation4,,AnsharStudios,6.6,tbd,2018,Adventure
12453,Sonic Unleashed,Wii,,SonicTeam,6.6,7.2,2008,Action
12454,Ape Escape: On the Loose,PlayStationPortable,,"SCEA,SIMS",6.6,7.0,2005,Action
12455,Agatha Christie's The ABC Murders,XboxOne,,Microids,6.6,6.6,2016,Adventure
12456,Halo: Spartan Strike,PC,,"343Industries,VanguardGames",6.6,6.4,2015,Scrolling
12457,Destiny of Spirits,PlayStationVita,,QEntertainment,6.6,7.0,2014,Action
12458,NaissanceE,PC,,LimasseFive,6.6,7.1,2014,Sci-Fi
12459,Madden NFL Arcade,Xbox360,,EATiburon,6.6,4.8,2009,Sports
12460,Disney's A Christmas Carol,DS,,SumoDigital,6.6,6.4,2009,Adventure
12461,The Cameron Files: The Secret at Loch Ness,PC,,GalileaMultimedia,6.6,5.8,2002,Adventure
12462,Someday You'll Return,PC,,CBEsoftware,6.6,8.1,2020,Adventure
12463,Kane & Lynch 2: Dog Days,PC,,NixxesSoftware,6.6,5.8,2010,Action
12464,Inferno Pool,PlayStation3,,DarkEnergyDigital,6.6,6.6,2009,Sports
12465,Saints Row IV: Re-Elected & Gat Out of Hell,PlayStation4,,VolitionInc.,6.6,6.7,2015,Action
12466,WWF Royal Rumble,Dreamcast,,Yuke's,6.6,6.2,2000,Action
12467,EA Playground,Wii,,EACanada,6.6,7.6,2007,Action
12468,Carnival Island,PlayStation3,,MagicPixelGames,6.6,5.2,2011,Miscellaneous
12469,Black Knight Sword,PlayStation3,,"DigitalReality,GrasshopperManufacture",6.6,6.5,2012,Action
12470,Teenage Mutant Ninja Turtles: 1989 Classic Arcade,Xbox360,,"Konami,DigitalEclipse",6.6,7.3,2007,Action
12471,American Fugitive,PlayStation4,,FallenTreeGames,6.6,5.5,2019,Action
12472,Juka and the Monophonic Menace,GameBoyAdvance,,"OrbitalMedia,Inc.",6.6,tbd,2006,Action
12473,The Outer Worlds,Switch,,ObsidianEntertainment,6.6,5.2,2020,Role-Playing
12474,Might & Magic: Heroes VI - Shades of Darkness,PC,,Virtuos,6.6,5.3,2013,Strategy
12475,Izuna: Legend of the Unemployed Ninja,DS,,NinjaStudio,6.6,8.1,2007,Role-Playing
12476,Point Blank DS,DS,,TOSE,6.6,8.3,2006,Action
12477,Dragon Ball Z: Budokai 2,GameCube,,Pyramid,6.6,6.4,2004,Action
12478,Punch Line,PlayStation4,,5pb,6.6,4.9,2018,Action
12479,Scribblenauts Showdown,XboxOne,,"WarnerBros.InteractiveEntertainment,ShiverGames",6.6,tbd,2018,Puzzle
12480,This is the Police,Switch,,WeappyStudio,6.6,7.3,2017,Simulation
12481,Ride 2,XboxOne,,MilestoneS.r.l,6.6,7.4,2017,Racing
12482,Concursion,PC,,Puuba,6.6,7.5,2014,General
12483,Harry Potter and the Goblet of Fire,PC,,ElectronicArts,6.6,4.0,2005,Action
12484,Trivial Pursuit,Xbox360,,EABrightLight,6.6,6.4,2009,Miscellaneous
12485,Tokobot Plus: Mysteries of the Karakuri,PlayStation2,,Tecmo,6.6,8.8,2006,Action
12486,Ninja Gaiden Sigma 2 Plus,PlayStationVita,,TeamNinja,6.6,7.5,2013,Action
12487,Rotastic,Xbox360,,DancingDots,6.6,tbd,2011,Miscellaneous
12488,Barnyard,GameCube,,BlueTongueEntertainment,6.6,7.4,2006,Action
12489,Mega Man Battle Network 5: Team Colonel,GameBoyAdvance,,Capcom,6.6,8.8,2005,Role-Playing
12490,Strike Suit Zero,PC,,BornReadyGames,6.6,7.2,2013,Action
12491,Burnout Crash!,Xbox360,,CriterionGames,6.6,6.4,2011,Action
12492,Wolfenstein: Youngblood,Switch,,"PanicButton,MachineGames",6.6,3.5,2019,Action
12493,Oceanhorn: Monster of Uncharted Seas,PlayStation4,,Cornfox&Bros.,6.6,7.2,2016,Action
12494,The Black Eyed Peas Experience,Xbox360,,iNiS,6.6,5.8,2011,Action
12495,Karaoke Revolution,PlayStation3,,BlitzGamesStudios,6.6,tbd,2009,Action
12496,Sackboy's Prehistoric Moves,PlayStation3,,MediaMolecule,6.6,6.3,2010,Action
12497,F1 2011,PlayStationVita,,Codemasters,6.6,6.5,2012,Driving
12498,Transformers: Revenge of the Fallen - Decepticons,DS,,VicariousVisions,6.6,2.6,2009,Action
12499,Kingdom Hearts Re:coded,DS,,"SquareEnix,h.a.n.d.Inc.",6.6,8.3,2011,Role-Playing
12500,Monopoly Streets,Xbox360,,ElectronicArts,6.6,6.6,2010,Miscellaneous
12501,Pac-Man World 3,GameCube,,BlitzGames,6.6,7.3,2005,Action
12502,Superstars V8 Racing,PlayStation3,,MilestoneS.r.l,6.6,5.8,2010,Driving
12503,Warborn,Switch,,RaredropGamesLtd,6.6,tbd,2020,Strategy
12504,Riverbond,PlayStation4,,Cococucumber,6.6,5.3,2019,Action
12505,Naruto to Boruto: Shinobi Striker,PC,,"CyberConnect2,Soleil",6.6,6.8,2018,Action
12506,FOX n FORESTS,Switch,,BonusLevelEntertainment,6.6,7.5,2018,Action
12507,Nights of Azure 2: Bride of the New Moon,Switch,,Gust,6.6,6.4,2017,Role-Playing
12508,Bounty Train,PC,,CorbieGames,6.6,7.5,2017,Simulation
12509,Unepic,PlayStation4,,ACrowdofMonsters,6.6,6.8,2016,Action
12510,Adventure Time: Finn and Jake Investigations,XboxOne,,ViciousCycle,6.6,5.5,2015,Adventure
12511,Citizens of Earth,PC,,EdenIndustries,6.6,6.5,2015,Role-Playing
12512,A.R.E.S. Extinction Agenda EX,Xbox360,,ORiGOGAMES,6.6,7.2,2013,Action
12513,Ghost Pirates of Vooju Island,PC,,AutumnMoon,6.6,5.8,2010,Adventure
12514,Air Traffic Chaos,DS,,SonicPowered,6.6,8.3,2008,Strategy
12515,Heroes of Mana,DS,,BrownieBrown,6.6,7.8,2007,Strategy
12516,Sonic Heroes,PC,,SonicTeam,6.6,7.4,2004,Action
12517,Pitfall: The Lost Expedition,GameBoyAdvance,,TorusGames,6.6,tbd,2004,Action
12518,AirForce Delta Strike,PlayStation2,,KCEStudios,6.6,7.0,2004,Simulation
12519,Crash Nitro Kart,GameCube,,VicariousVisions,6.6,7.8,2003,Driving
12520,American Conquest: Fight Back,PC,,GSCGameWorld,6.6,7.9,2003,Strategy
12521,Tomb Raider: The Prophecy,GameBoyAdvance,,UbisoftMilan,6.6,8.4,2002,Action
12522,Enclave,Xbox,,Starbreeze,6.6,7.8,2002,Action
12523,Home Run King,GameCube,,WowEntertainment,6.6,7.5,2002,Sports
